Type,Analog,Analog,Analog,Analog,Analog,Analog,Digital,Digital,Digital,Digital,Digital,Digital,Digital,Digital
Index,1,5,2,53,3,58,41,42,43,44,45,46,49,50
Name,R1,R9,R2,R2 Solltemperatur,R3,R3 Solltemperatur,M1,M3,M2/M11,E10,M13,M18,M16,E9
Description,Variable 1,Variable 2,Variable 3,Variable 4,Variable 5,Variable 6,Variable 7,Variable 8,Variable 9,Variable 10,Variable 11,Variable 12,Variable 13,Variable 14
2025/01/13 21:59:26,-3.1,29.4,29.2,30.0,41.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 21:59:56,-3.1,29.4,29.1,30.0,41.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:00:25,-3.1,29.3,29.1,30.0,41.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:00:55,-3.1,29.3,29.0,30.0,41.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:01:20,-3.1,29.2,29.0,30.0,41.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:01:50,-3.1,29.2,28.9,30.0,41.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:02:16,-3.1,29.2,28.9,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:02:46,-3.1,29.1,28.9,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:03:15,-3.1,29.1,28.8,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:03:45,-3.1,29.0,28.8,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:04:13,-3.1,29.0,28.7,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:04:43,-3.1,29.0,28.7,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:05:11,-3.1,28.9,28.7,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:05:41,-3.1,28.9,28.6,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:06:09,-3.1,28.9,28.6,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:06:39,-3.1,28.8,28.6,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:07:05,-3.1,28.8,28.5,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:07:35,-3.1,28.8,28.5,30.0,41.5,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:08:01,-3.1,28.8,28.5,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:08:31,-3.1,28.7,28.5,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:09:01,-3.1,28.7,28.4,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:09:27,-3.1,28.7,28.4,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:09:57,-3.1,28.6,28.4,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:10:24,-3.1,28.6,28.3,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:10:54,-3.1,28.6,28.3,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:11:19,-3.1,28.6,28.3,30.0,41.4,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:11:49,-3.1,28.5,28.3,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:12:17,-3.1,28.5,28.2,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:12:47,-3.1,28.5,28.2,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:13:16,-3.1,28.5,28.2,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:13:46,-3.1,28.4,28.2,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:15:16,-3.1,28.4,28.1,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:15:46,-3.1,28.4,28.1,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:16:15,-3.1,28.4,28.1,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:16:45,-3.1,28.3,28.1,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:17:12,-3.1,28.3,28.0,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:17:42,-3.1,28.3,28.0,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:18:08,-3.1,28.3,28.0,30.0,41.3,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:18:38,-3.1,28.2,28.0,30.0,41.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:19:05,-3.1,28.2,28.0,30.0,41.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:19:35,-3.1,28.2,27.9,30.0,41.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:20:02,-3.1,28.2,27.9,30.0,41.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:20:32,-3.1,28.2,27.9,30.0,41.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:21:01,-3.1,28.1,27.9,30.0,41.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 22:21:31,-3.1,28.1,27.8,30.0,41.2,10.0,0,0,0,0,1,0,1,0
2025/01/13 22:22:01,-3.1,28.1,27.8,30.0,41.1,10.0,0,0,0,0,1,0,1,0
2025/01/13 22:22:29,-3.1,28.1,27.8,30.0,41.1,10.0,0,0,1,0,1,0,1,0
2025/01/13 22:22:59,-3.1,28.0,27.8,30.0,41.1,10.0,0,0,1,0,1,0,1,0
2025/01/13 22:23:29,-3.1,30.9,27.8,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:23:59,-3.1,32.7,27.7,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:24:25,-3.1,33.0,27.7,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:24:55,-3.1,33.1,27.7,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:25:24,-3.1,33.2,27.7,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:25:54,-3.1,33.4,27.8,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:26:22,-3.1,33.7,27.8,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:26:52,-3.1,34.2,27.9,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:27:21,-3.2,34.7,28.0,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:27:51,-3.2,35.2,28.0,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:28:19,-3.2,35.7,28.1,30.0,41.1,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:28:49,-3.2,36.1,28.2,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:29:17,-3.2,36.3,28.2,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:29:47,-3.2,36.4,28.3,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:30:15,-3.2,36.6,28.4,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:30:45,-3.2,36.7,28.5,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:31:13,-3.2,36.8,28.6,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:31:43,-3.2,36.9,28.6,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:32:10,-3.2,36.9,28.7,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:32:40,-3.2,37.0,28.8,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:33:09,-3.2,37.1,28.8,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:33:39,-3.2,37.2,28.9,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:34:09,-3.2,37.2,28.9,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:34:39,-3.2,37.3,29.0,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:35:08,-3.2,37.4,29.1,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:35:38,-3.2,37.4,29.1,30.0,41.0,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:36:06,-3.2,37.5,29.2,30.0,40.9,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:36:36,-3.2,37.6,29.2,30.0,40.9,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:37:04,-3.2,37.6,29.3,30.0,40.9,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:37:34,-3.2,37.7,29.3,30.0,40.9,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:38:03,-3.2,37.7,29.4,30.0,40.9,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:38:33,-3.2,37.8,29.4,30.0,40.9,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:39:01,-3.2,37.8,29.5,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:39:31,-3.2,37.9,29.5,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:40:00,-3.2,37.9,29.6,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:40:30,-3.2,38.0,29.6,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:41:00,-3.2,38.0,29.7,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:41:28,-3.2,38.1,29.7,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:41:58,-3.2,38.1,29.8,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:42:27,-3.2,38.2,29.8,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:42:57,-3.2,38.2,29.9,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:43:26,-3.2,38.3,29.9,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:43:56,-3.2,38.3,29.9,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:44:23,-3.2,38.4,30.0,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:44:53,-3.2,38.4,30.0,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:45:22,-3.2,38.4,30.1,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:45:52,-3.2,38.5,30.1,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:46:20,-3.2,38.5,30.2,30.0,40.8,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:46:50,-3.2,38.6,30.2,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:47:17,-3.2,38.6,30.3,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:47:47,-3.2,38.6,30.3,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:48:17,-3.2,38.7,30.3,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:48:47,-3.2,38.7,30.4,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:50:15,-3.2,38.7,30.4,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:50:45,-3.2,38.8,30.4,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:51:13,-3.2,38.8,30.5,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:51:43,-3.2,38.8,30.5,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:52:12,-3.2,38.8,30.6,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:52:42,-3.2,38.9,30.6,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:53:12,-3.2,38.9,30.6,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:53:42,-3.2,38.9,30.6,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:54:11,-3.2,38.9,30.7,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:54:41,-3.2,39.0,30.7,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:55:09,-3.2,39.0,30.7,30.0,40.7,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:55:39,-3.2,39.0,30.7,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:56:08,-3.2,39.0,30.8,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:56:38,-3.2,39.1,30.8,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:57:06,-3.2,39.1,30.8,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:57:36,-3.2,39.1,30.8,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:58:06,-3.2,39.1,30.9,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:58:36,-3.2,39.2,30.9,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:59:03,-3.2,39.2,30.9,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 22:59:33,-3.2,39.2,30.9,30.0,40.6,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:00:00,-3.2,39.2,31.0,30.0,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:00:30,-3.2,39.2,31.0,30.0,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:01:00,-3.2,39.3,31.0,30.0,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:01:30,-3.2,39.3,31.0,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:02:00,-3.2,39.3,31.0,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:02:28,-3.2,39.3,31.1,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:02:58,-3.2,39.3,31.1,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:03:26,-3.2,39.3,31.1,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:03:56,-3.2,39.4,31.1,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:04:26,-3.2,39.4,31.1,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:04:56,-3.2,39.4,31.1,29.6,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:05:24,-3.2,39.4,31.2,29.7,40.5,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:05:54,-3.2,39.4,31.2,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:06:23,-3.2,39.4,31.2,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:06:53,-3.2,39.4,31.2,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:07:21,-3.2,39.5,31.2,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:07:51,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:08:21,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:08:51,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:09:19,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:09:49,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:10:18,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:10:48,-3.2,39.5,31.3,29.7,40.4,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:11:14,-3.2,39.6,31.4,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:11:44,-3.2,39.6,31.4,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:12:13,-3.2,39.6,31.4,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:12:43,-3.2,39.6,31.4,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:13:11,-3.2,39.6,31.4,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:13:41,-3.2,39.6,31.4,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:14:09,-3.2,39.6,31.5,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:14:39,-3.2,39.6,31.5,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:15:08,-3.2,39.7,31.5,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:15:38,-3.2,39.7,31.5,29.7,40.3,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:16:06,-3.2,39.7,31.5,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:16:36,-3.2,39.7,31.5,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:17:05,-3.2,39.7,31.5,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:17:35,-3.2,39.7,31.5,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:18:02,-3.2,39.7,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:18:32,-3.1,39.7,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:19:01,-3.1,39.8,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:19:31,-3.1,39.8,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:20:01,-3.1,39.8,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:20:31,-3.1,39.8,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:21:01,-3.1,39.8,31.6,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:21:29,-3.1,39.8,31.7,29.7,40.2,10.0,1,0,1,0,1,0,1,0
2025/01/13 23:21:59,-3.1,33.8,31.7,29.7,40.2,10.0,0,0,1,0,1,0,0,0
2025/01/13 23:22:28,-3.1,32.3,31.7,29.7,40.2,10.0,0,0,1,0,1,0,0,0
2025/01/13 23:22:58,-3.1,32.2,31.7,29.7,40.2,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:23:27,-3.1,32.2,31.7,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:23:57,-3.1,31.9,31.5,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:24:25,-3.1,31.8,31.4,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:24:55,-3.1,31.7,31.3,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:25:24,-3.1,31.6,31.2,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:25:54,-3.1,31.4,31.0,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:26:23,-3.1,31.3,30.9,29.7,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:26:53,-3.1,31.2,30.9,29.8,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:27:20,-3.1,31.1,30.8,29.8,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:27:50,-3.1,31.0,30.7,29.8,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:28:19,-3.1,30.9,30.6,29.8,40.1,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:28:49,-3.1,30.8,30.5,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:29:18,-3.1,30.7,30.4,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:29:48,-3.1,30.6,30.3,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:31:16,-3.1,30.5,30.2,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:31:46,-3.1,30.5,30.2,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:32:12,-3.1,30.4,30.1,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:32:42,-3.1,30.3,30.0,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:33:10,-3.1,30.2,30.0,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:33:40,-3.1,30.2,29.9,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:34:06,-3.1,30.1,29.9,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:34:36,-3.1,30.0,29.8,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:35:04,-3.1,29.9,29.7,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:35:34,-3.1,29.8,29.7,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:36:01,-3.1,29.8,29.6,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:36:31,-3.1,29.8,29.6,29.8,40.0,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:37:01,-3.1,29.8,29.5,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:37:31,-3.1,29.7,29.5,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:38:01,-3.1,29.7,29.4,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:38:28,-3.1,29.6,29.4,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:38:58,-3.1,29.6,29.3,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:39:24,-3.1,29.5,29.3,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:39:54,-3.1,29.5,29.2,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:40:22,-3.1,29.4,29.2,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:40:52,-3.1,29.4,29.1,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:41:22,-3.1,29.3,29.1,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:41:52,-3.1,29.3,29.0,29.8,39.9,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:42:22,-3.1,29.2,29.0,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:42:52,-3.1,29.2,28.9,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:43:20,-3.1,29.1,28.9,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:43:50,-3.1,29.1,28.8,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:44:18,-3.1,29.1,28.8,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:44:48,-3.1,29.0,28.8,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:45:15,-3.1,29.0,28.7,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:45:45,-3.1,28.9,28.7,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:46:14,-3.1,28.9,28.6,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:46:44,-3.1,28.9,28.6,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:47:11,-3.1,28.8,28.6,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:47:41,-3.1,28.8,28.5,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:48:09,-3.1,28.8,28.5,29.8,39.8,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:48:39,-3.1,28.7,28.5,29.8,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:49:09,-3.1,28.7,28.4,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:49:39,-3.1,28.7,28.4,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:50:08,-3.1,28.6,28.4,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:50:38,-3.1,28.6,28.4,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:51:05,-3.1,28.6,28.3,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:51:35,-3.1,28.6,28.3,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:52:02,-3.1,28.5,28.3,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:52:32,-3.1,28.5,28.2,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:53:02,-3.1,28.5,28.2,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:53:27,-3.1,28.5,28.2,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:53:57,-3.1,28.4,28.2,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:54:25,-3.1,28.4,28.1,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:54:55,-3.1,28.4,28.1,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:55:24,-3.1,28.4,28.1,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:55:54,-3.1,28.3,28.1,29.9,39.7,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:56:24,-3.1,28.3,28.0,29.9,39.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:56:54,-3.1,28.3,28.0,29.9,39.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:57:22,-3.1,28.3,28.0,29.9,39.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:57:52,-3.1,28.2,28.0,29.9,39.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:58:18,-3.1,28.2,27.9,29.9,39.6,10.0,0,0,0,0,1,0,0,0
2025/01/13 23:58:48,-3.1,28.2,27.9,29.9,39.6,10.0,0,0,0,0,1,0,0,0
